State,District,City,Population,Area (in km^2),Latitude,Longitude,Year,Annual_Rainfall_mm,Annual_Recharge_MCM,Annual_Extractable_MCM,Annual_Extraction_MCM,Stage_of_Extraction_pct,Category,Is_Saline,Groundwater_Level_m
Tamil Nadu,Nagapattinam ,Nagapattinam,102905,17.92,10.77,79.83,2025,501,726,567.646632827831,536.3068905001029,94.47900498033368,Critical,0,46.0
Tamil Nadu,Thanjavur,Kumbakonam,140156,277.0,10.96,79.38,2012,2036,2328,2007.145067317287,1888.4715275488618,94.08744581042954,Critical,0,40.44
Tamil Nadu,Thanjavur,Thanjavur,222943,616.0,10.79,79.14,2025,1440,2523,2187.8577632236465,1711.4461414297073,78.2247443228676,Semi-Critical,0,23.65
Tamil Nadu,Pudukkottai,Pudukkottai,117630,324.0,10.38,78.82,2011,729,2952,2262.5255859514527,2322.886414645333,102.66785176126514,Over-Exploited,0,36.5
Tamil Nadu,Sivaganga,Karaikkudi,106714,600.0,10.07,78.78,2018,1920,2585,2168.100535713952,1890.3794599227674,87.19058128456523,Semi-Critical,0,30.14
Tamil Nadu,Madurai,Madurai,1017865,147.97,9.94,78.12,2019,411,4783,4085.7560856439145,3980.370748339473,97.42066498598061,Critical,0,25.63
Tamil Nadu,Virudhunagar,Rajapalayam,130442,466.0,9.45,77.55,2024,1741,1580,1312.8696170496416,1050.191363428323,79.99205326941569,Semi-Critical,0,11.23
Tamil Nadu,Thoothukkudi,Thoothukkudi,237830,362.0,8.82,78.13,2015,615,2820,2059.499622187256,2084.3114950233394,101.20475248301975,Over-Exploited,0,24.27
Tamil Nadu,Tirunelveli,Tirunelveli,473637,569.0,8.74,77.69,2019,738,3690,3229.401715635588,3478.4856712291594,107.71300623231843,Over-Exploited,0,13.8
Tamil Nadu,Kanniyakumari,Nagercoil,224849,49.371,8.17,77.43,2012,2199,3130,2528.4731900127417,1523.4186992126035,60.25053796219713,Safe,0,45.91
Tamil Nadu,Krishnagiri,Hosur,116821,958.0,12.74,77.83,2017,2150,3063,2317.1426083942642,2509.5831578254633,108.30508009019594,Over-Exploited,0,18.1
Tamil Nadu,Coimbatore,Coimbatore,1050721,246.75,11.02,76.97,2023,1908,3792,2976.8930558359466,2614.330023423141,87.8207572253215,Semi-Critical,0,47.71
Tamil Nadu,Coimbatore,Kurichi,123667,0.0,10.97,77.02,2017,1109,4086,2890.903095073987,3154.7446511616818,109.12661363631568,Over-Exploited,1,27.59
Tamil Nadu,Tiruppur,Tiruppur,444352,372.0,11.11,77.35,2011,1623,4931,3577.8022393655483,2869.0796672351194,80.19111944387103,Semi-Critical,0,32.31
Puducherry,Puducherry,Puducherry,244377,483.0,11.9,79.8,2025,1512,3447,2940.6679298056342,2250.576504527514,76.53283397681246,Semi-Critical,0,28.06
Puducherry,Puducherry,Ozhukarai,300104,0.0,11.95,79.77,2024,1691,4459,3121.3103758748357,3559.9871792105614,114.05425127620556,Over-Exploited,0,8.21
Andaman & Nicobar Islands,South Andaman,Port Blair,108058,548.0,11.62,92.73,2015,888,3313,2595.116517952367,1753.8277194879806,67.58184872838808,Safe,0,20.04
Jammu & Kashmir,Srinagar,Srinagar,1180570,298.0,34.08,74.8,2016,1961,3083,2480.279777657374,2705.857819748118,109.09486277003002,Over-Exploited,1,6.76
Jammu & Kashmir,Anantnag,Anantnag,150198,189.0,33.73,75.15,2011,446,661,469.92267032412855,394.17790310986715,83.88144007565829,Semi-Critical,0,31.9
Jammu & Kashmir,Jammu,Jammu,576198,1070.0,32.73,74.87,2024,1177,1093,977.8148864257519,840.7905669520555,85.98668097858817,Semi-Critical,1,23.45
Himachal Pradesh,Shimla,Shimla,169578,35.0,31.1,77.17,2020,1439,3759,2801.3010240335034,2005.5292709895941,71.59277970426388,Semi-Critical,0,39.34
Punjab,Gurdaspur,Pathankot,156306,687.0,32.27,75.65,2019,1110,4655,3541.7090079813775,3191.538610710776,90.11295404333109,Critical,0,12.58
Punjab,Gurdaspur,Batala,158621,951.0,31.82,75.21,2011,800,3462,2633.849795485381,1916.5151077038493,72.76478373933479,Semi-Critical,0,9.9
Punjab,Jalandhar,Jalandhar,868181,468.0,31.33,75.58,2019,2217,4388,3273.813662674186,1726.8993527457665,52.74885899691566,Safe,0,21.5
Punjab,Hoshiarpur,Hoshiarpur,168653,1119.0,31.53,75.91,2010,649,3890,2724.14663358315,1880.7481763532726,69.03990237410493,Safe,0,46.48
Punjab,Ludhiana,Khanna,128137,212.0,30.7,76.22,2017,790,1163,983.745599104868,496.26554866684677,50.44653303846135,Safe,0,36.1
Punjab,Ludhiana,Ludhiana,1618879,634.0,30.9,75.86,2010,734,1632,1457.978371134487,1727.483268744592,118.48483509397995,Over-Exploited,0,22.11
Punjab,Moga,Moga,163397,1235.0,30.82,75.17,2018,1028,1041,775.3979032199463,911.8858046842953,117.60230468738233,Over-Exploited,0,26.83
Punjab,Firozpur,Firozpur,110313,1293.0,30.92,74.61,2020,536,3474,2892.485188865018,2246.3291861006433,77.66087082306133,Semi-Critical,1,6.04
Punjab,Firozpur,Abohar,145302,1209.0,30.13,74.2,2015,1921,1367,1159.7344557905128,1171.1689713551386,100.98595980377523,Over-Exploited,0,49.26
Punjab,Muktsar,Muktsar,116747,885.0,30.7,76.72,2025,1226,2566,2231.6119045492574,1655.999456389534,74.20642688872975,Semi-Critical,0,33.99
Punjab,Bathinda,Bathinda,285788,1512.0,30.21,74.95,2016,1126,931,730.393556483934,708.3102606572072,96.97652099601831,Critical,0,15.7
Punjab,Patiala,Patiala,446246,1148.0,30.34,76.38,2022,1900,4778,3634.080773429994,3865.938870358397,106.38010301321854,Over-Exploited,0,30.12
Punjab,Amritsar,Amritsar,1155664,562.0,31.63,74.87,2019,1389,1706,1305.1906997286583,1517.5835617019688,116.27293712845686,Over-Exploited,1,7.26
Punjab,Sahibzada Ajit Singh Nagar,S.A.S. Nagar,166864,187.0,30.7,76.72,2016,1334,3028,2551.1634793244593,1990.2865991497363,78.01485930947703,Semi-Critical,0,48.36
Punjab,Sangrur,Malerkotla,135424,684.0,30.53,75.89,2019,801,1669,1440.9409859195812,1510.5508104404453,104.83085880692333,Over-Exploited,0,10.39
Punjab,Barnala,Barnala,116449,898.0,30.37,75.53,2012,1866,1330,979.3093154232562,671.9530039697033,68.61499154424831,Safe,0,33.11
Chandigarh,Chandigarh,Chandigarh,970602,114.0,30.74,76.77,2011,1014,2151,1665.2788217094705,1987.0649992283538,119.32326126555539,Over-Exploited,0,13.78
Uttarakhand,Dehradun,Dehradun,574840,300.0,30.32,78.03,2018,1696,1636,1440.3148323763219,746.1388509154381,51.80387191350459,Safe,0,36.44
Uttarakhand,Nainital,Haldwani,201461,44.0,29.22,79.51,2017,1582,3310,2851.031110037917,2629.9911372160836,92.24701645507847,Critical,0,39.29
Uttarakhand,Udham Singh Nagar,Kashipur,121623,200.0,29.21,78.96,2022,1521,975,874.5473885386829,841.0121580545075,96.16541871559289,Critical,0,34.32
Uttarakhand,Udham Singh Nagar,Rudrapur,154554,27.0,28.98,79.4,2021,530,3310,2816.3123479095375,2764.5820127732845,98.16318899518902,Critical,0,31.5
Uttarakhand,Hardwar,Roorkee,118200,1067.0,29.85,77.89,2019,1594,1826,1421.7948874153972,830.7139545291501,58.42713051523623,Safe,1,44.84
Uttarakhand,Hardwar,Hardwar,231338,903.0,29.95,78.16,2016,582,1519,1242.7357739675708,1437.8090627830536,115.69708484311914,Over-Exploited,0,5.77
Haryana,Panchkula,Panchkula,211355,641.0,30.7,76.85,2018,763,2336,1944.0258595843482,1218.5704156505276,62.68282953350579,Safe,0,17.88
Haryana,Ambala,Ambala,195153,736.0,30.38,76.78,2013,438,4756,3403.8271724808483,3185.7350552323096,93.59273822678887,Critical,1,13.92
Haryana,Ambala,Ambala Sadar,104974,0.0,30.33,76.84,2022,1772,2948,2384.6354070876387,1564.0185873556693,65.58732553861594,Safe,0,49.42
Haryana,Yamunanagar,Jagadhri,124894,840.0,30.17,77.3,2013,1320,4793,4035.0549461738437,2885.2720592201613,71.50514919148895,Semi-Critical,0,20.69
Haryana,Yamunanagar,Yamunanagar,217071,0.0,30.12,77.28,2010,415,1783,1307.766777006778,1154.1316166219183,88.25209792096871,Semi-Critical,0,37.17
Haryana,Kurukshetra,Thanesar,155152,801.0,29.96,76.82,2017,892,1159,992.2504320992441,785.8974609373853,79.20353929952036,Semi-Critical,1,34.87
Haryana,Kaithal,Kaithal,144915,1280.0,29.8,76.38,2025,1849,2510,2050.053935818084,1254.9567546395351,61.215792068355434,Safe,0,12.18
Haryana,Karnal,Karnal,302140,830.0,29.69,76.99,2023,1531,898,799.619032711288,495.48831688687835,61.96554816945938,Safe,0,13.47
Haryana,Panipat,Panipat,295970,536.0,29.4,76.98,2025,710,2233,1582.0457983791978,1254.0898428485807,79.27013517139598,Semi-Critical,0,15.5
Haryana,Sonipat,Sonipat,289333,708.0,28.93,77.09,2023,1138,2625,1976.7962222166202,2036.2940025310825,103.00980847928504,Over-Exploited,0,21.73
Haryana,Jind,Jind,167592,817.0,29.32,76.32,2021,945,2671,2191.050082321966,2472.7649005396265,112.85752527934521,Over-Exploited,0,13.25
Haryana,Sirsa,Sirsa,182534,2069.0,29.54,75.03,2012,650,574,435.84507792124083,243.58917821956118,55.88893635815679,Safe,0,2.94
Haryana,Hisar,Hisar,307024,2234.0,29.15,75.7,2016,1158,3971,3347.0956711053805,2594.5773066533666,77.51727352915806,Semi-Critical,0,44.21
Haryana,Bhiwani,Bhiwani,196057,960.0,28.8,76.13,2024,2204,1336,1138.0062114898599,648.8591576785853,57.01718946060137,Safe,0,48.35
Haryana,Rohtak,Rohtak,374292,937.0,28.9,76.61,2021,1697,999,719.7826896204816,368.25143104628575,51.161473644281855,Safe,1,18.4
Haryana,Jhajjar,Bahadurgarh,170767,517.0,28.68,76.92,2011,2031,637,511.3650587399422,492.5483984836519,96.32030778507696,Critical,0,18.25
Haryana,Rewari,Rewari,143021,999.0,28.18,76.62,2011,2314,2597,2082.2177545739946,1919.2105242942143,92.17146093766114,Critical,0,2.34
Haryana,Gurgaon,Gurgaon,886519,333.0,28.46,77.03,2025,1213,4196,3247.100422364882,1994.087814507747,61.41133796704204,Safe,0,34.65
Haryana,Faridabad,Faridabad,1414050,351.0,28.42,77.3,2016,428,2385,2114.5051594457336,1403.3314890668025,66.3668983165145,Safe,0,41.62
Haryana,Palwal,Palwal,131926,619.0,28.15,77.33,2024,1357,3257,2818.9376167654164,1456.2502833729864,51.659542755116284,Safe,0,9.04
Delhi,North West,DMC,11007835,0.0,0.0,0.0,2015,2432,4420,3710.333093608119,4023.7191208965596,108.44630439860828,Over-Exploited,0,9.66
Delhi,North West,Kirari Suleman Nagar,283211,0.0,28.69,77.06,2012,876,2400,2022.8767851527987,2391.6136781937507,118.2283417233986,Over-Exploited,0,39.92
Delhi,North West,Sultan Pur Majra,181554,0.0,28.67,77.07,2018,717,3110,2464.1874414517597,1465.7521033019245,59.48216757562835,Safe,0,31.58
Delhi,North West,Bhalswa Jahangir Pur,197148,0.0,28.73,77.16,2019,644,4486,3966.516284327848,2625.9632855367513,66.20326496357087,Safe,0,4.15
Delhi,North,Burari,146190,0.0,28.75,77.18,2024,1147,1949,1635.0532975433307,1811.4537477948932,110.78866667628537,Over-Exploited,0,31.88
Delhi,North East,Karawal Nagar,224281,0.0,28.72,77.27,2023,1096,1046,884.7028380983968,1016.1030250622779,114.85246585693294,Over-Exploited,0,16.83
Delhi,North East,Mustafabad,127167,0.0,28.71,77.27,2022,671,2503,2183.462466435945,1733.0996813911652,79.37391679647672,Semi-Critical,0,19.7
Delhi,North East,Gokal Pur,121870,0.0,28.67,77.26,2015,2171,2596,1959.4979691864655,1049.1852267177471,53.54357305883519,Safe,0,38.95
Delhi,North East,Mandoli,120417,0.0,0.0,0.0,2019,1662,1203,1036.281259470329,546.7153430575929,52.75742835849736,Safe,0,40.92
Delhi,East,Dallo Pura,154791,0.0,28.6,77.32,2019,665,2903,2145.4566940765394,1934.697554593734,90.17649062483073,Critical,0,21.22
Delhi,West,Hastsal,176877,0.0,28.63,77.05,2015,1320,2125,1634.2703297040773,1266.6029382570212,77.50265762252253,Semi-Critical,0,47.46
Delhi,West,Nangloi Jat,205596,50.0,28.66,77.06,2010,739,3831,2938.8447300615535,1528.3658900838188,52.005669930435815,Safe,0,21.51
Delhi,South West,Delhi Cantonment,101704,43.0,28.6,77.13,2013,788,3478,3115.262315811486,2829.5200967704864,90.82766746187897,Critical,0,39.05
Delhi,South,Deoli,169122,0.0,28.5,77.23,2019,2450,3339,2909.295558018866,1477.665472654385,50.79117756123157,Safe,0,25.23
Rajasthan,Ganganagar,Ganganagar,237780,225.0,29.92,73.88,2015,1565,3884,3263.468748483314,3430.4290194382415,105.1160370704491,Over-Exploited,0,45.08
Rajasthan,Hanumangarh,Hanumangarh,150958,0.0,29.63,74.29,2024,775,3159,2670.6544619886035,1908.1905606710673,71.45029758923602,Semi-Critical,1,45.57
Rajasthan,Bikaner,Bikaner,644406,3699.0,28.03,73.3,2015,2433,2361,1918.110773516894,1013.1089032630455,52.818060210646244,Safe,0,6.2
Rajasthan,Churu,Churu,120157,1607.0,28.29,74.97,2020,545,3356,2984.887255763238,2721.7591603004466,91.18465546882074,Critical,1,46.95
Rajasthan,Churu,Sujangarh,101523,2689.0,27.7,74.45,2021,2381,1185,947.1133244331196,737.21320769681,77.83790901031382,Semi-Critical,0,41.63
Rajasthan,Jhunjhunun,Jhunjhunun,118473,1619.0,28.13,75.4,2014,692,4783,3712.103241261541,4386.444990166203,118.16602893500048,Over-Exploited,0,39.98
Rajasthan,Alwar,Bhiwadi,104921,0.0,28.22,76.87,2010,831,2119,1552.3943757916084,1367.5648479846482,88.09390637525915,Semi-Critical,0,11.64
Rajasthan,Alwar,Alwar,322568,1202.0,27.56,76.63,2017,1104,1931,1655.3326229032207,1146.594988281818,69.26674267259058,Safe,0,40.65
Rajasthan,Bharatpur,Bharatpur,252838,501.0,27.22,77.49,2014,2398,1375,1164.4720813207878,1160.5212665495208,99.66072052437823,Critical,0,42.81
Rajasthan,Dhaulpur,Dhaulpur,133075,524.0,26.7,77.9,2021,798,2961,2300.3150538139926,1587.31952521437,69.00444017798979,Safe,0,15.88
Rajasthan,Karauli,Hindaun,105452,701.0,26.73,77.03,2021,1363,1865,1314.8971434067923,1489.7394162749902,113.29703039852954,Over-Exploited,0,47.71
Rajasthan,Sawai Madhopur,Gangapur City,119090,16.21,26.47,76.71,2021,2441,1743,1512.5744684424985,1153.0436539689936,76.23053793551635,Semi-Critical,0,4.39
Rajasthan,Sawai Madhopur,Sawai Madhopur,121106,59.0,25.99,76.36,2014,2228,662,464.9117410093193,411.4041160972641,88.49079939433436,Semi-Critical,0,9.2
Rajasthan,Jaipur,Jaipur,3073350,579.0,26.92,75.78,2016,1338,2474,2079.9906509604543,1113.629433681341,53.54011726769602,Safe,0,27.8
Rajasthan,Sikar,Sikar,244497,1516.0,27.62,75.13,2013,1109,3791,3389.3489405942964,2705.6659667898343,79.82848665665614,Semi-Critical,0,29.64
Rajasthan,Nagaur,Nagaur,105218,3056.0,27.21,73.74,2015,1206,769,605.6123122691937,655.6688816664629,108.26544777626962,Over-Exploited,1,32.97
Rajasthan,Jodhpur,Jodhpur,1056191,1968.0,26.26,73.01,2022,1863,1131,844.8509842100844,898.8827224022709,106.39541637543392,Over-Exploited,0,2.81
Rajasthan,Pali,Pali,230075,1657.0,25.77,73.32,2025,1725,1405,1181.5687538221903,776.3178369417205,65.70229911974683,Safe,0,48.1
Rajasthan,Ajmer,Kishangarh,154886,1715.0,26.59,74.87,2013,410,3971,3428.6631703887774,2256.9358742531263,65.82553497073938,Safe,0,4.14
Rajasthan,Ajmer,Ajmer,542321,897.0,26.45,74.64,2023,1485,3753,3037.250595248032,3256.278029837338,107.21137185492657,Over-Exploited,0,8.87
Rajasthan,Ajmer,Beawar,151152,687.0,26.1,74.32,2024,2268,2514,2246.0253363987904,2585.8015654513933,115.12788941185276,Over-Exploited,0,2.67
Rajasthan,Tonk,Tonk,165294,814.0,26.17,75.78,2012,1171,2141,1520.8245466139388,861.9313342087615,56.67526448911025,Safe,0,29.21
Rajasthan,Bundi,Bundi,103286,1886.0,25.43,75.65,2016,1994,704,563.8752202412776,459.5814502202055,81.50410475983576,Semi-Critical,0,46.75
Rajasthan,Bhilwara,Bhilwara,359483,969.0,25.35,74.64,2017,2007,1081,912.0297434111353,671.4527093252824,73.62179952749602,Semi-Critical,0,33.97
Rajasthan,Banswara,Banswara,101017,1135.0,23.55,74.43,2013,1733,1340,1169.18764626798,1297.1925532422806,110.94819188202077,Over-Exploited,0,41.49
Rajasthan,Chittaurgarh,Chittaurgarh,116406,983.0,24.88,74.63,2025,1284,2219,1632.8536405646773,911.8955929915246,55.84674402760131,Safe,1,2.64
Rajasthan,Kota,Kota,1001694,0.0,25.0,76.17,2022,1789,3143,2702.98218863665,1750.9598579237747,64.77881597906261,Safe,0,28.02
Rajasthan,Baran,Baran,117992,627.0,25.1,76.51,2011,625,2797,2267.0843381569543,2327.678597249416,102.67278363105459,Over-Exploited,0,24.06
Rajasthan,Udaipur,Udaipur,451100,0.0,24.57,73.69,2021,1224,1374,1070.772951810842,573.8333221637699,53.590569428685086,Safe,0,25.95
Uttar Pradesh,Saharanpur,Saharanpur,705478,787.0,29.96,77.55,2019,1336,1189,863.6218337961084,729.5659329894114,84.47747665000026,Semi-Critical,0,5.47
Uttar Pradesh,Muzaffarnagar,Shamli,107266,610.0,29.45,77.31,2023,2311,4500,3928.7661830180214,3180.237708495852,80.94749242758039,Semi-Critical,0,34.85
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,392768,1045.0,29.47,77.7,2012,2196,3641,2663.226350196469,1955.0233970919553,73.40808252921241,Semi-Critical,0,26.15
Uttar Pradesh,Moradabad,Moradabad,887871,755.0,28.84,78.8,2010,453,1922,1464.4824530799776,1136.7321891189815,77.62006207232466,Semi-Critical,0,38.73
Uttar Pradesh,Moradabad,Sambhal,220813,868.0,28.59,78.57,2017,1126,1171,887.6286635856027,773.087650262458,87.0958410851163,Semi-Critical,0,25.29
Uttar Pradesh,Moradabad,Chandausi,114383,617.0,28.45,78.77,2024,1944,1671,1460.9265702265834,895.4853881190968,61.29571508718682,Safe,0,9.17
Uttar Pradesh,Rampur,Rampur,325313,329.0,28.8,79.0,2012,1443,4226,3526.7685707053606,3175.492245625189,90.03971147985149,Critical,0,33.12
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,198471,634.0,28.9,78.47,2021,2313,1443,1240.0222512294301,1319.138932748788,106.38026305099903,Over-Exploited,0,10.27
Uttar Pradesh,Meerut,Meerut,1305429,929.0,28.98,77.71,2019,2176,1949,1461.932386949316,1508.878911262275,103.21126508531113,Over-Exploited,0,43.87
Uttar Pradesh,Baghpat,Baraut,103764,731.0,29.17,77.43,2016,1996,4237,3495.4183120069706,2124.2703375614064,60.77299332856416,Safe,0,31.43
Uttar Pradesh,Ghaziabad,Modinagar,130325,263.0,28.84,77.58,2019,2314,3039,2474.8072085547706,1495.958168789809,60.44746288190317,Safe,0,9.55
Uttar Pradesh,Ghaziabad,Loni,516082,35.0,28.75,77.28,2014,1249,4459,3864.0181300197805,2657.370498290946,68.77220574214394,Safe,0,48.19
Uttar Pradesh,Ghaziabad,Ghaziabad,1648643,457.0,28.67,77.45,2019,402,4760,4194.59488157816,3157.490980073225,75.27523084387259,Semi-Critical,0,26.88
Uttar Pradesh,Ghaziabad,Khora,190005,10.0,28.37,77.2,2014,559,2861,2009.6561046393606,1579.4267291757837,78.59189069859379,Semi-Critical,0,5.5
Uttar Pradesh,Ghaziabad,Hapur,262983,378.0,28.73,77.78,2023,1180,4152,3466.1061407864213,3382.184958392259,97.57880517833416,Critical,0,32.09
Uttar Pradesh,Gautam Buddha Nagar,Noida,637272,203.0,28.57,77.32,2016,1292,4170,2962.2310564658537,1598.6459037518075,53.967630251608476,Safe,0,14.15
Uttar Pradesh,Gautam Buddha Nagar,Greater Noida,102054,0.0,28.47,77.5,2024,2430,2253,1824.4157144838566,956.4880557595087,52.42708929582464,Safe,0,40.58
Uttar Pradesh,Bulandshahr,Bulandshahr,230024,753.0,28.41,77.85,2018,979,2852,2160.465708646514,1672.9293867909237,77.43373940607363,Semi-Critical,0,41.26
Uttar Pradesh,Bulandshahr,Khurja,121207,684.0,28.25,77.85,2021,2333,2438,1856.184269926996,1833.9371302010204,98.80145844965863,Critical,0,48.99
Uttar Pradesh,Aligarh,Aligarh,874408,0.0,27.9,78.07,2014,1780,870,670.4147796007101,425.9847287709656,63.54047400695377,Safe,0,26.09
Uttar Pradesh,Mahamaya Nagar,Hathras,143020,492.0,27.6,78.05,2010,1690,4979,4103.983020763601,3894.897959555394,94.90531368793762,Critical,0,23.84
Uttar Pradesh,Mathura,Mathura,349909,1078.0,27.49,77.67,2019,2040,2431,1864.1150933081556,1271.1022341745438,68.18796965582096,Safe,0,38.17
Uttar Pradesh,Agra,Agra,1585704,543.0,27.18,78.01,2019,1351,924,782.2027845490838,876.2707074394785,112.02602761694615,Over-Exploited,0,8.36
Uttar Pradesh,Firozabad,Firozabad,604214,451.0,27.16,78.4,2010,1387,1394,1088.5822350979947,1226.8136305881835,112.69829609866315,Over-Exploited,0,28.25
Uttar Pradesh,Firozabad,Shikohabad,107404,750.0,27.11,78.58,2024,1618,1097,782.8966921480048,554.3699642688475,70.81010429969285,Semi-Critical,0,28.22
Uttar Pradesh,Mainpuri,Mainpuri,136557,1015.0,27.23,79.02,2011,1320,3562,3051.750511785678,2017.193745348219,66.09956277742684,Safe,0,6.29
Uttar Pradesh,Budaun,Budaun,159285,1161.0,28.03,79.12,2025,1755,2836,2147.2821217089827,1691.8710269184878,78.79127804463619,Semi-Critical,0,22.06
Uttar Pradesh,Bareilly,Bareilly,904797,728.0,28.35,79.4,2023,569,2187,1720.1922331367175,1149.728511824027,66.83721096261041,Safe,0,42.96
Uttar Pradesh,Pilibhit,Pilibhit,127988,1047.0,28.63,79.8,2015,920,1072,897.3591685627757,871.0384488812887,97.06686903041926,Critical,1,43.1
Uttar Pradesh,Shahjahanpur,Shahjahanpur,329736,1042.0,27.88,79.91,2025,1886,2590,1985.2122894030329,2140.545779226484,107.82452791838,Over-Exploited,0,6.76
Uttar Pradesh,Kheri,Lakhimpur,151993,1474.0,27.95,80.78,2018,439,4169,2965.4811200951312,2879.969964458836,97.11644916378519,Critical,1,6.35
Uttar Pradesh,Sitapur,Sitapur,177234,848.0,27.58,80.66,2017,1960,4772,3697.270247269029,3982.12759099107,107.70453130745446,Over-Exploited,0,14.61
Uttar Pradesh,Hardoi,Hardoi,197029,1585.0,27.4,80.13,2022,1818,2133,1896.00176537739,1474.8893709591457,77.78945135452318,Semi-Critical,0,43.99
Uttar Pradesh,Unnao,Unnao,177658,1001.0,26.54,80.49,2014,1354,2017,1670.7756558702383,1018.2072404169413,60.94218794962026,Safe,0,8.19
Uttar Pradesh,Lucknow,Lucknow,2817105,938.0,26.85,80.95,2010,1383,4793,3998.7799119123847,4065.0223530573353,101.65656631783145,Over-Exploited,0,36.56
Uttar Pradesh,Rae Bareli,Rae Bareli,191316,50.0,26.36,81.4,2025,1374,3157,2609.1229518068058,1962.9270893376229,75.23321535990877,Semi-Critical,0,6.86
Uttar Pradesh,Farrukhabad,Farrukhabad,276581,886.0,27.39,79.59,2022,437,4148,3068.6838784807487,2976.2845108729493,96.98895776603928,Critical,0,31.91
Uttar Pradesh,Etawah,Etawah,256838,645.0,26.81,79.0,2016,1674,4088,3203.629767290024,2208.7449758536613,68.9450759387236,Safe,0,19.09
Uttar Pradesh,Kanpur Nagar,Kanpur,2768057,1122.0,26.45,80.33,2025,1599,2037,1731.832873853216,964.3897432491088,55.68607443646708,Safe,0,39.87
Uttar Pradesh,Jalaun,Orai,190575,927.0,25.98,79.47,2024,2025,3637,2619.638645680168,3129.9632641609314,119.48072568414344,Over-Exploited,0,13.22
Uttar Pradesh,Jhansi,Jhansi,505693,1185.0,25.44,78.57,2014,1313,597,451.0756214651117,274.8588953170637,60.93410555514195,Safe,0,32.68
Uttar Pradesh,Lalitpur,Lalitpur,133305,1834.0,24.69,78.41,2015,853,3715,2805.805097590129,3344.224213194551,119.18946957744367,Over-Exploited,0,13.31
Uttar Pradesh,Banda,Banda,160473,443.0,25.5,80.3,2022,436,4250,3342.21608845533,3957.5045437113486,118.40959527965128,Over-Exploited,0,36.26
Uttar Pradesh,Fatehpur,Fatehpur,193193,1632.0,25.92,80.81,2016,2111,3657,3276.9416971251144,3459.377799802893,105.56726727356276,Over-Exploited,1,43.94
Uttar Pradesh,Allahabad,Allahabad,1168385,305.0,25.47,81.88,2012,1195,843,601.4809293708923,578.3816999425568,96.15960734573983,Critical,0,8.09
Uttar Pradesh,Faizabad,Faizabad,165228,425.0,26.77,82.15,2021,1372,1110,892.1516207524921,806.9198578308514,90.44649351757592,Critical,1,43.6
Uttar Pradesh,Ambedkar Nagar,Akbarpur,111447,609.0,26.43,82.53,2019,992,2227,1638.7890293682385,1812.9449123029701,110.6271081764484,Over-Exploited,0,30.49
Uttar Pradesh,Sultanpur,Sultanpur,107640,767.0,26.26,82.07,2025,1537,2790,2494.6375123386374,1752.7514378990459,70.26076651336415,Semi-Critical,0,8.1
Uttar Pradesh,Bahraich,Bahraich,186223,870.0,27.57,81.6,2012,1724,2354,1701.1432900256902,1407.4865745556544,82.73768487394139,Semi-Critical,0,22.52
Uttar Pradesh,Gonda,Gonda,114046,1175.0,27.13,81.96,2014,717,3108,2426.4783830679653,2265.294651483845,93.35729785565513,Critical,0,9.72
Uttar Pradesh,Basti,Basti,114657,829.0,26.82,82.76,2015,1746,2579,2185.90107517769,1722.1257299030076,78.78333331086438,Semi-Critical,0,35.62
Uttar Pradesh,Gorakhpur,Gorakhpur,673446,840.0,26.77,83.36,2018,1991,2824,2374.732340949901,1897.9823059672585,79.92405178631876,Semi-Critical,0,38.43
Uttar Pradesh,Deoria,Deoria,129479,927.0,26.5,83.78,2022,2289,1677,1315.683184814225,962.0265806712273,73.11992672514592,Semi-Critical,0,7.08
Uttar Pradesh,Azamgarh,Azamgarh,110983,579.0,26.07,83.19,2023,2487,1591,1223.963990242555,1095.4015931609847,89.49622716791751,Semi-Critical,0,26.29
Uttar Pradesh,Mau,Maunath Bhanjan,278745,512.0,25.93,83.33,2021,2396,3291,2565.4084675634995,2810.1540013064136,109.5402169610581,Over-Exploited,0,41.1
Uttar Pradesh,Ballia,Ballia,104424,804.0,25.76,84.15,2014,2172,2249,1693.1714631687557,1085.4412006456603,64.1069864604419,Safe,0,46.94
Uttar Pradesh,Jaunpur,Jaunpur,180362,711.0,25.75,82.7,2024,1712,3175,2352.8864160788175,2715.473570572165,115.41031271274089,Over-Exploited,0,26.65
Uttar Pradesh,Ghazipur,Ghazipur,121020,678.0,25.58,83.58,2010,1685,1281,1020.4547705145876,1002.4553337563535,98.23613576237608,Critical,0,47.61
Uttar Pradesh,Chandauli,Mughalsarai,109650,0.0,25.3,83.12,2023,615,3548,2674.1515533055745,2878.1659149910083,107.6291248876021,Over-Exploited,0,27.71
Uttar Pradesh,Varanasi,Varanasi,1198491,840.0,25.32,82.99,2023,2104,2605,1973.2675274114672,1754.8928866764397,88.93334848410082,Semi-Critical,0,20.92
Uttar Pradesh,Mirzapur,Mirzapur,234871,1160.0,25.13,82.56,2023,762,4367,3630.5107458386783,3796.286005675887,104.56616909968443,Over-Exploited,0,42.71
Uttar Pradesh,Etah,Etah,118517,1250.0,27.56,78.66,2013,2116,2613,2335.2576095463637,1194.1112755884476,51.13402781376271,Safe,0,25.66
